Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
21,No,Travel_Rarely,1343,Sales,22,1,Mechanical,1,669,3,Male,49,3,1,Junior Developer,3,Single,37810,24444,1,Y,No,11,3,3,80,0,3,2,3,3,2,1,2
44,No,Travel_Rarely,1315,Research & Development,3,4,Civil,1,671,4,Male,35,3,5,Engineering Manager,4,Married,230931,9358,4,Y,Yes,12,3,1,80,1,26,2,4,2,2,0,1
22,No,Travel_Rarely,604,Research & Development,6,1,Information Technology,1,675,1,Male,69,3,1,Data Scientist,3,Married,198759,12145,0,Y,No,20,4,4,80,0,3,3,3,2,2,2,2
33,No,Travel_Rarely,1216,Sales,8,4,Electronics,1,677,3,Male,39,3,2,Software Engineer,3,Divorced,69116,20431,0,Y,No,12,3,4,80,0,6,3,3,5,0,1,2
32,No,Travel_Rarely,646,Research & Development,9,4,Computer Science,1,679,1,Female,92,3,2,Data Scientist,4,Married,91620,18089,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5
30,No,Travel_Frequently,160,Research & Development,3,3,Information Technology,1,680,3,Female,71,3,1,Data Scientist,3,Divorced,155023,22653,1,Y,No,20,4,3,80,1,1,2,3,1,0,0,0
53,No,Travel_Rarely,238,Sales,1,1,Information Technology,1,682,4,Female,34,3,2,Software Engineer,1,Single,97697,7507,7,Y,No,20,4,4,80,0,18,2,4,14,7,8,10
34,No,Travel_Rarely,1397,Research & Development,1,5,Computer Science,1,683,2,Male,42,3,1,Data Scientist,4,Married,97653,7660,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8
45,Yes,Travel_Frequently,306,Sales,26,4,Computer Science,1,684,1,Female,100,3,2,Software Engineer,1,Married,88692,5630,2,Y,No,14,3,4,80,2,5,4,3,1,1,0,0
26,No,Travel_Rarely,991,Research & Development,6,3,Computer Science,1,686,3,Female,71,3,1,QA Engineer,4,Married,57427,17759,1,Y,Yes,13,3,3,80,1,3,2,3,3,2,0,2
37,No,Travel_Rarely,482,Research & Development,3,3,Civil,1,689,3,Male,36,3,3,DevOps Engineer,3,Married,87262,9606,1,Y,No,15,3,3,80,1,10,2,3,10,7,7,8
29,No,Travel_Rarely,1176,Sales,3,2,Information Technology,1,690,2,Female,62,3,2,Software Engineer,3,Married,68316,3487,1,Y,No,14,3,1,80,1,6,5,2,6,0,1,2
35,No,Travel_Rarely,1017,Research & Development,6,4,Computer Science,1,691,2,Male,82,1,2,Data Scientist,4,Single,87863,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8
33,No,Travel_Frequently,1296,Research & Development,6,3,Computer Science,1,692,3,Male,30,3,2,Support Engineer,4,Divorced,37651,5335,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7
54,No,Travel_Rarely,397,Human Resources,19,4,Information Technology,1,698,3,Male,88,3,3,HR Manager,2,Married,62413,6729,2,Y,No,15,3,3,80,1,16,1,4,9,7,7,1
36,No,Travel_Rarely,913,Research & Development,9,2,Information Technology,1,699,2,Male,48,2,2,DevOps Engineer,2,Divorced,84171,13934,2,Y,Yes,11,3,3,80,1,13,2,3,3,2,0,2
27,No,Travel_Rarely,1115,Research & Development,3,4,Information Technology,1,700,1,Male,54,2,1,Data Scientist,4,Single,149575,15174,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1
20,Yes,Travel_Rarely,1362,Research & Development,10,1,Information Technology,1,701,4,Male,32,3,1,Data Scientist,3,Single,161243,26999,1,Y,Yes,11,3,4,80,0,1,5,3,1,0,1,1
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Computer Science,1,702,1,Male,70,3,1,Data Scientist,1,Single,133014,3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7
35,No,Non-Travel,727,Research & Development,3,3,Computer Science,1,704,3,Male,41,2,1,QA Engineer,3,Married,62568,16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0
23,No,Travel_Rarely,885,Research & Development,4,3,Information Technology,1,705,1,Male,58,4,1,Data Scientist,1,Married,80714,8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2
25,No,Travel_Rarely,810,Sales,8,3,Computer Science,1,707,4,Male,57,4,2,Software Engineer,2,Married,92621,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2
38,No,Travel_Rarely,243,Sales,7,4,Electronics,1,709,4,Female,46,2,2,Software Engineer,4,Single,83107,7791,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5
29,No,Travel_Frequently,806,Research & Development,1,4,Computer Science,1,710,2,Male,76,1,1,Data Scientist,4,Divorced,122815,18959,1,Y,No,18,3,4,80,1,10,5,3,10,7,2,8
48,No,Travel_Rarely,817,Sales,2,1,Electronics,1,712,2,Male,56,4,2,Software Engineer,2,Married,64871,18597,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2
27,No,Travel_Frequently,1410,Sales,3,1,Information Technology,1,714,4,Female,71,4,2,Software Engineer,4,Divorced,77541,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4
37,No,Travel_Rarely,1225,Research & Development,10,2,Computer Science,1,715,4,Male,80,4,1,Data Scientist,4,Single,194727,15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0
50,No,Travel_Rarely,1207,Research & Development,28,1,Information Technology,1,716,4,Male,74,4,1,QA Engineer,3,Married,58276,3297,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8
34,No,Travel_Rarely,1442,Research & Development,9,3,Information Technology,1,717,4,Female,46,2,3,Support Engineer,2,Single,45132,17654,1,Y,No,14,3,2,80,0,9,3,4,8,7,7,7
24,Yes,Travel_Rarely,693,Sales,3,2,Computer Science,1,720,1,Female,65,3,2,Software Engineer,3,Single,91367,24785,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0
39,No,Travel_Rarely,408,Research & Development,2,4,Mechanical,1,721,4,Female,80,2,2,Support Engineer,3,Single,37265,20978,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10
32,No,Travel_Rarely,929,Sales,10,3,Electronics,1,722,4,Male,55,3,2,Software Engineer,4,Single,74065,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8
50,Yes,Travel_Frequently,562,Sales,8,2,Mechanical,1,723,2,Male,50,3,2,Software Engineer,3,Married,86045,23452,3,Y,Yes,14,3,1,80,1,18,4,3,4,3,1,3
38,No,Travel_Rarely,827,Research & Development,1,4,Computer Science,1,724,2,Female,33,4,2,Support Engineer,4,Single,53880,19383,0,Y,No,13,3,3,80,0,10,4,2,9,7,1,8
27,No,Travel_Rarely,608,Research & Development,1,2,Computer Science,1,725,3,Female,68,3,3,DevOps Engineer,1,Married,71319,6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7
32,No,Travel_Rarely,1018,Research & Development,3,2,Computer Science,1,727,3,Female,39,3,3,Tech Lead,4,Single,212280,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7
47,No,Travel_Rarely,703,Sales,14,4,Electronics,1,728,4,Male,42,3,2,Software Engineer,1,Single,65101,11825,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7
40,No,Travel_Frequently,580,Sales,5,4,Computer Science,1,729,4,Male,48,2,3,Software Engineer,1,Married,54923,23772,5,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12
53,No,Travel_Rarely,970,Research & Development,7,3,Computer Science,1,730,3,Male,59,4,4,Tech Lead,3,Married,219912,13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3
41,No,Travel_Rarely,427,Human Resources,10,4,Business Administration,1,731,2,Male,73,2,5,Engineering Manager,4,Divorced,203565,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6
60,No,Travel_Rarely,1179,Sales,16,4,Electronics,1,732,1,Male,84,3,2,Software Engineer,1,Single,64465,11924,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2
27,No,Travel_Frequently,294,Research & Development,10,2,Computer Science,1,733,4,Male,32,3,3,DevOps Engineer,1,Divorced,149517,4809,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7
41,No,Travel_Rarely,314,Human Resources,1,3,Business Administration,1,734,4,Male,59,2,5,Engineering Manager,3,Married,179752,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10
50,No,Travel_Rarely,316,Sales,8,4,Electronics,1,738,4,Male,54,3,1,Junior Developer,2,Married,47110,9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2
28,Yes,Travel_Rarely,654,Research & Development,1,2,Computer Science,1,741,1,Female,67,1,1,Data Scientist,2,Single,86703,3872,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7
36,No,Non-Travel,427,Research & Development,8,3,Computer Science,1,742,1,Female,63,4,3,Tech Lead,1,Married,235923,20335,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5
38,No,Travel_Rarely,168,Research & Development,1,3,Computer Science,1,743,3,Female,81,3,3,DevOps Engineer,3,Single,96970,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0
44,No,Non-Travel,381,Research & Development,24,3,Information Technology,1,744,1,Male,49,1,1,QA Engineer,3,Single,51837,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4
47,No,Travel_Frequently,217,Sales,3,3,Information Technology,1,746,4,Female,49,3,4,Software Engineer,3,Divorced,64106,10225,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13
30,No,Travel_Rarely,501,Sales,27,5,Electronics,1,747,3,Male,99,3,2,Software Engineer,4,Divorced,98751,25275,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7
29,No,Travel_Rarely,1396,Sales,10,3,Computer Science,1,749,3,Male,99,3,1,Junior Developer,3,Single,30200,2755,1,Y,No,11,3,3,80,0,1,6,3,1,0,0,0
42,Yes,Travel_Frequently,933,Research & Development,19,3,Information Technology,1,752,3,Male,57,4,1,Data Scientist,3,Divorced,168486,20366,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2
43,No,Travel_Frequently,775,Sales,15,3,Computer Science,1,754,4,Male,47,2,2,Software Engineer,4,Married,82287,23683,3,Y,No,18,3,3,80,1,7,5,3,2,2,2,2
34,No,Travel_Rarely,970,Research & Development,8,2,Information Technology,1,757,2,Female,96,3,2,Support Engineer,3,Single,46027,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3
23,No,Travel_Rarely,650,Research & Development,9,1,Information Technology,1,758,2,Male,37,3,1,QA Engineer,1,Married,48199,4344,1,Y,No,14,3,4,80,1,5,2,4,4,3,0,2
39,No,Travel_Rarely,141,Human Resources,3,3,Business Administration,1,760,3,Female,44,4,2,HR Manager,2,Married,92454,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6
56,No,Travel_Rarely,832,Research & Development,9,3,Information Technology,1,762,3,Male,81,3,4,Support Engineer,4,Married,37708,20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1
40,No,Travel_Rarely,804,Research & Development,2,1,Information Technology,1,763,4,Female,86,2,1,Data Scientist,4,Single,108742,22929,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3
27,No,Travel_Rarely,975,Research & Development,7,3,Information Technology,1,764,4,Female,55,2,2,Support Engineer,1,Single,37760,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7
29,No,Travel_Rarely,1090,Sales,10,3,Electronics,1,766,4,Male,83,3,1,Junior Developer,2,Divorced,37050,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2
53,No,Travel_Rarely,346,Research & Development,6,3,Computer Science,1,769,4,Male,86,3,2,QA Engineer,4,Single,57214,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2
35,No,Non-Travel,1225,Research & Development,2,4,Computer Science,1,771,4,Female,61,3,2,Support Engineer,1,Divorced,36357,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0
32,No,Travel_Frequently,430,Research & Development,24,4,Computer Science,1,772,1,Male,80,3,2,QA Engineer,4,Married,59515,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7
38,No,Travel_Rarely,268,Research & Development,2,5,Information Technology,1,773,4,Male,92,3,1,Data Scientist,3,Married,174807,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1
34,No,Travel_Rarely,167,Research & Development,8,5,Computer Science,1,775,2,Female,32,3,2,DevOps Engineer,1,Divorced,129550,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0
52,No,Travel_Rarely,621,Sales,3,4,Electronics,1,776,3,Male,31,2,4,Engineering Manager,1,Married,153618,10084,1,Y,No,11,3,1,80,0,34,3,4,34,6,1,16
33,Yes,Travel_Rarely,527,Research & Development,1,4,Civil,1,780,4,Male,63,3,1,Data Scientist,4,Single,162282,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8
25,No,Travel_Rarely,883,Sales,26,1,Information Technology,1,781,3,Female,32,3,2,Software Engineer,4,Single,76186,22807,1,Y,No,23,4,2,80,0,6,5,2,6,5,1,4
45,No,Travel_Rarely,954,Sales,2,2,Mechanical,1,783,2,Male,46,1,2,Junior Developer,3,Single,37956,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1
23,No,Travel_Rarely,310,Research & Development,10,1,Information Technology,1,784,1,Male,79,4,1,Data Scientist,3,Single,187327,19630,1,Y,No,18,3,4,80,0,2,3,3,2,2,0,2
47,Yes,Travel_Frequently,719,Sales,27,2,Computer Science,1,785,2,Female,77,4,2,Software Engineer,3,Single,85797,10339,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3
34,No,Travel_Rarely,304,Sales,2,3,Civil,1,786,4,Male,60,3,2,Software Engineer,4,Single,75809,18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4
55,Yes,Travel_Rarely,725,Research & Development,2,3,Information Technology,1,787,4,Male,78,3,5,Engineering Manager,1,Married,168976,21199,5,Y,Yes,13,3,4,80,1,24,2,3,5,2,1,4
36,No,Non-Travel,1434,Sales,8,4,Computer Science,1,789,1,Male,76,2,3,Software Engineer,1,Single,56110,14229,1,Y,No,15,3,2,80,0,10,1,3,10,7,0,9
52,No,Non-Travel,715,Research & Development,19,4,Information Technology,1,791,4,Male,41,3,1,Data Scientist,4,Married,171200,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2
26,No,Travel_Frequently,575,Research & Development,1,2,Computer Science,1,792,1,Female,71,1,1,QA Engineer,4,Divorced,75084,5288,3,Y,No,14,3,1,80,1,5,2,3,2,2,2,0
29,No,Travel_Rarely,657,Research & Development,27,3,Information Technology,1,793,2,Female,66,3,2,Support Engineer,3,Married,59854,25549,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1
26,Yes,Travel_Rarely,1146,Sales,8,3,Mechanical,1,796,4,Male,38,2,2,Software Engineer,1,Single,74495,3064,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2
34,No,Travel_Rarely,182,Research & Development,1,4,Computer Science,1,797,2,Female,72,4,1,Data Scientist,4,Single,175259,13551,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3
54,No,Travel_Rarely,376,Research & Development,19,4,Information Technology,1,799,4,Female,95,3,2,DevOps Engineer,1,Divorced,83521,22670,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4
27,No,Travel_Frequently,829,Sales,8,1,Electronics,1,800,3,Male,84,3,2,Software Engineer,4,Married,56612,24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1
37,No,Travel_Rarely,571,Research & Development,10,1,Computer Science,1,802,4,Female,82,3,1,Data Scientist,1,Divorced,83176,19905,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3
38,No,Travel_Frequently,240,Research & Development,2,4,Computer Science,1,803,1,Female,75,4,2,DevOps Engineer,1,Single,147427,26085,6,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12
34,No,Travel_Rarely,121,Research & Development,2,4,Information Technology,1,804,3,Female,86,2,1,Data Scientist,1,Single,80770,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3
35,No,Travel_Rarely,384,Sales,8,4,Computer Science,1,805,1,Female,72,3,1,Junior Developer,4,Married,25367,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2
30,No,Travel_Rarely,921,Research & Development,1,3,Computer Science,1,806,4,Male,38,1,1,QA Engineer,3,Married,77602,24375,3,Y,No,21,4,3,80,2,7,2,3,2,2,0,2
40,No,Travel_Frequently,791,Research & Development,2,2,Information Technology,1,807,3,Female,38,4,2,Support Engineer,2,Married,41748,9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7
34,No,Travel_Rarely,1111,Sales,8,2,Computer Science,1,808,3,Female,93,3,2,Software Engineer,1,Married,75894,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2
42,No,Travel_Frequently,570,Research & Development,8,3,Computer Science,1,809,2,Male,66,3,5,Engineering Manager,4,Divorced,157040,16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9
23,Yes,Travel_Rarely,1243,Research & Development,6,3,Computer Science,1,811,3,Male,63,4,1,QA Engineer,1,Married,51477,3445,1,Y,Yes,21,4,3,80,2,1,2,3,0,0,0,0
24,No,Non-Travel,1092,Research & Development,9,3,Computer Science,1,812,3,Male,60,2,1,QA Engineer,2,Divorced,71128,26551,1,Y,No,11,3,3,80,3,1,4,3,1,0,0,0
52,No,Travel_Rarely,1325,Research & Development,11,4,Computer Science,1,813,4,Female,82,3,2,QA Engineer,3,Married,42349,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4
50,No,Travel_Rarely,691,Research & Development,2,3,Information Technology,1,815,3,Male,64,3,4,Tech Lead,3,Married,202318,6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3
29,Yes,Travel_Rarely,805,Research & Development,1,2,Computer Science,1,816,2,Female,36,2,1,QA Engineer,1,Married,47640,6689,1,Y,Yes,11,3,4,80,1,1,1,3,1,0,0,0
33,No,Travel_Rarely,213,Research & Development,7,3,Information Technology,1,817,3,Male,49,3,3,Tech Lead,3,Married,151421,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7
33,Yes,Travel_Rarely,118,Sales,16,3,Electronics,1,819,1,Female,69,3,2,Software Engineer,1,Single,54206,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2
47,No,Travel_Rarely,202,Research & Development,2,2,Civil,1,820,3,Female,33,3,4,Engineering Manager,4,Married,299857,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0
36,No,Travel_Rarely,676,Research & Development,1,3,Civil,1,823,3,Female,35,3,2,DevOps Engineer,2,Married,130339,23361,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5
29,No,Travel_Rarely,1252,Research & Development,23,2,Computer Science,1,824,3,Male,81,4,1,Data Scientist,3,Married,196235,23779,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7
58,Yes,Travel_Rarely,286,Research & Development,2,4,Computer Science,1,825,4,Male,31,3,5,Tech Lead,2,Single,213250,25761,7,Y,Yes,12,3,4,80,0,40,2,3,31,15,13,8
35,No,Travel_Rarely,1258,Research & Development,1,4,Computer Science,1,826,4,Female,40,4,1,Data Scientist,3,Single,131375,13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2
42,No,Travel_Rarely,932,Research & Development,1,2,Computer Science,1,827,4,Female,43,2,2,DevOps Engineer,4,Married,98975,4051,9,Y,Yes,13,3,4,80,1,8,4,3,4,3,0,2
28,Yes,Travel_Rarely,890,Research & Development,2,4,Information Technology,1,828,3,Male,46,3,1,Data Scientist,3,Single,133429,16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1
36,No,Travel_Rarely,1041,Human Resources,13,3,Business Administration,1,829,3,Male,36,3,1,HR Manager,2,Married,72696,25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4
32,No,Travel_Rarely,859,Research & Development,4,3,Computer Science,1,830,3,Female,98,2,2,DevOps Engineer,3,Married,124897,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8
40,No,Travel_Frequently,720,Research & Development,16,4,Information Technology,1,832,1,Male,51,2,2,QA Engineer,3,Single,51680,11983,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0
30,No,Travel_Rarely,946,Research & Development,2,3,Information Technology,1,833,3,Female,52,2,2,DevOps Engineer,4,Single,136649,20234,5,Y,Yes,24,4,2,80,0,12,4,2,0,0,0,0
45,No,Travel_Rarely,252,Research & Development,2,3,Computer Science,1,834,2,Female,95,2,1,Data Scientist,3,Single,110106,6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
42,No,Travel_Rarely,933,Research & Development,29,3,Computer Science,1,836,2,Male,98,3,2,DevOps Engineer,2,Married,95218,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8
38,No,Travel_Frequently,471,Research & Development,12,3,Computer Science,1,837,1,Male,45,2,2,Support Engineer,1,Divorced,42274,4284,2,Y,No,15,3,3,80,1,13,3,2,4,3,1,2
34,No,Travel_Frequently,702,Research & Development,16,4,Computer Science,1,838,3,Female,100,2,1,Data Scientist,4,Single,199106,8306,1,Y,No,16,3,3,80,0,6,3,3,5,2,1,3
49,Yes,Travel_Rarely,1184,Sales,11,3,Electronics,1,840,3,Female,43,3,3,Software Engineer,4,Married,96582,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7
55,Yes,Travel_Rarely,436,Sales,2,1,Information Technology,1,842,3,Male,37,3,2,Software Engineer,4,Single,53747,21519,4,Y,No,16,3,3,80,0,12,3,2,9,7,7,3
43,No,Travel_Rarely,589,Research & Development,14,2,Computer Science,1,843,2,Male,94,3,4,Tech Lead,1,Married,144336,5200,6,Y,No,24,4,3,80,1,22,3,3,4,1,1,0
27,No,Travel_Rarely,269,Research & Development,5,1,Mechanical,1,844,3,Male,42,2,3,Tech Lead,4,Divorced,170333,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8
35,No,Travel_Rarely,950,Research & Development,7,3,Civil,1,845,3,Male,59,3,3,DevOps Engineer,3,Single,85593,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6
28,No,Travel_Rarely,760,Sales,2,4,Electronics,1,846,2,Female,81,3,2,Software Engineer,2,Married,99503,3698,1,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5
34,No,Travel_Rarely,829,Human Resources,3,2,Business Administration,1,847,3,Male,88,3,1,HR Manager,4,Married,115827,2243,0,Y,No,19,3,3,80,1,4,1,1,3,2,0,2
26,Yes,Travel_Frequently,887,Research & Development,5,2,Information Technology,1,848,3,Female,88,2,1,Data Scientist,3,Married,80294,20898,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7
27,No,Non-Travel,443,Research & Development,3,3,Information Technology,1,850,4,Male,50,3,1,Data Scientist,4,Married,198237,16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0
51,No,Travel_Rarely,1318,Sales,26,4,Electronics,1,851,1,Female,66,3,4,Engineering Manager,3,Married,259008,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17
44,No,Travel_Rarely,625,Research & Development,4,3,Information Technology,1,852,4,Male,50,3,2,Support Engineer,2,Single,49030,5197,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3
25,No,Travel_Rarely,180,Research & Development,2,1,Information Technology,1,854,1,Male,65,4,1,Data Scientist,1,Single,101717,21632,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1
33,No,Travel_Rarely,586,Sales,1,3,Information Technology,1,855,1,Male,48,4,2,Software Engineer,1,Divorced,73814,21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8
35,No,Travel_Rarely,1343,Research & Development,27,1,Information Technology,1,856,3,Female,53,2,1,Data Scientist,1,Single,81097,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1
36,No,Travel_Rarely,928,Sales,1,2,Computer Science,1,857,2,Male,56,3,2,Software Engineer,4,Married,75499,2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11
32,No,Travel_Rarely,117,Sales,13,4,Computer Science,1,859,2,Male,73,3,2,Software Engineer,4,Divorced,96627,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3
30,No,Travel_Frequently,1012,Research & Development,5,4,Computer Science,1,861,2,Male,75,2,1,Data Scientist,4,Divorced,116405,2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3
53,No,Travel_Rarely,661,Sales,7,2,Electronics,1,862,1,Female,78,2,3,Software Engineer,4,Married,86352,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4
45,No,Travel_Rarely,930,Sales,9,3,Electronics,1,864,4,Male,74,3,3,Software Engineer,1,Divorced,82299,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2
32,No,Travel_Rarely,638,Research & Development,8,2,Information Technology,1,865,3,Female,91,4,2,Data Scientist,3,Married,98691,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3
52,No,Travel_Frequently,890,Research & Development,25,4,Information Technology,1,867,3,Female,81,2,4,DevOps Engineer,4,Married,95605,19028,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0
37,No,Travel_Rarely,342,Sales,16,4,Electronics,1,868,4,Male,66,2,2,Software Engineer,3,Divorced,53456,24558,4,Y,No,19,3,4,80,2,9,2,3,1,0,0,0
28,No,Travel_Rarely,1169,Human Resources,8,2,Information Technology,1,869,2,Male,63,2,1,HR Manager,4,Divorced,72789,23965,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4
22,No,Travel_Rarely,1230,Research & Development,1,2,Computer Science,1,872,4,Male,33,2,2,DevOps Engineer,4,Married,138663,19146,6,Y,No,22,4,1,80,2,4,2,1,2,2,2,2
44,No,Travel_Rarely,986,Research & Development,8,4,Computer Science,1,874,1,Male,62,4,1,QA Engineer,4,Married,74145,5044,2,Y,Yes,24,4,3,80,1,10,2,2,3,2,0,2
42,No,Travel_Frequently,1271,Research & Development,2,1,Information Technology,1,875,2,Male,35,3,1,Data Scientist,4,Single,121274,9068,5,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2
36,No,Travel_Rarely,1278,Human Resources,8,3,Computer Science,1,878,1,Male,77,2,1,HR Manager,1,Married,111068,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3
25,No,Travel_Rarely,141,Sales,3,1,Civil,1,879,3,Male,98,3,2,Software Engineer,1,Married,85266,14363,1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3
35,No,Travel_Rarely,607,Research & Development,9,3,Computer Science,1,880,4,Female,66,2,3,DevOps Engineer,3,Married,130940,23457,1,Y,Yes,20,4,2,80,1,17,2,3,17,14,5,15
35,Yes,Travel_Frequently,130,Research & Development,25,4,Computer Science,1,881,4,Female,96,3,1,Data Scientist,2,Divorced,181003,16612,1,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8
32,No,Non-Travel,300,Research & Development,1,3,Computer Science,1,882,4,Male,61,3,1,QA Engineer,4,Divorced,60935,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2
25,No,Travel_Rarely,583,Sales,4,1,Electronics,1,885,3,Male,87,2,2,Software Engineer,1,Married,57573,18154,1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3
